$c_startTW$c_end
民视,rtmp://59.124.75.150/sat/tv051
[经典 高分 美剧],http://epg.112114.xyz/douyu/3337730
金庸武侠-古装神剧,http://epg.112114.xyz/douyu/338759
杀死燕双鹰.活捉狄仁杰!,http://epg.112114.xyz/douyu/3439096
[科幻Fans]精彩科幻影视-解说连连看,http://epg.112114.xyz/douyu/3508304
南南AKRAPOVIC[僵尸],http://epg.112114.xyz/douyu/3627728
[贝爷影厅]2号厅.欧美.日韩.国产,http://epg.112114.xyz/douyu/36337 
港式恐怖 经典再现,http://epg.112114.xyz/douyu/3637726
功夫巨制 经典功夫港片,http://epg.112114.xyz/douyu/3637765
[特辑]追龙已成往事-沈腾终成大局,http://epg.112114.xyz/douyu/3637778
[特摄剧场]非一般的经典,http://epg.112114.xyz/douyu/3705472
用细致的角度观察电影,http://epg.112114.xyz/douyu/3715426
诃德先生[宋江],http://epg.112114.xyz/douyu/3758762
刘老根,http://epg.112114.xyz/douyu/3789245
[电影天堂]优秀电影展播,http://epg.112114.xyz/douyu/3811092
蓝光画质电视剧,http://epg.112114.xyz/douyu/3831627
分享好歌-以歌会友,http://epg.112114.xyz/douyu/3870925
[小鸽陪看]动作 枪战 经典 科幻,http://epg.112114.xyz/douyu/3928
清汤寡水之情景喜剧,http://epg.112114.xyz/douyu/3980787
星爷经典不间断,http://epg.112114.xyz/douyu/3990812
宇哥经典电影,http://epg.112114.xyz/douyu/413573
经典港剧 古装剧,http://epg.112114.xyz/douyu/4147520
[邵氏影院]经典武侠 动作,http://epg.112114.xyz/douyu/4246519
小片片说大片,http://epg.112114.xyz/douyu/4258555
武侠浪子的美食分享,http://epg.112114.xyz/douyu/4262598
晓妞动漫花园,http://epg.112114.xyz/douyu/426517
漫威电影,http://epg.112114.xyz/douyu/4282654
超清1经典港剧天地,http://epg.112114.xyz/douyu/4290711
[贝贝]军旅 喜剧 动作 意大利炮,http://epg.112114.xyz/douyu/431460
[贝爷MAX厅]科幻 动作 经典 喜剧,http://epg.112114.xyz/douyu/4332
❤怡寳❤ 科幻 喜剧 惊悚 恐怖,http://epg.112114.xyz/douyu/434971
动物自然24h,http://epg.112114.xyz/douyu/4360438
傲娇的超级赛亚人,http://epg.112114.xyz/douyu/4373285
❤杭州❤今天又是想见你的一天,http://epg.112114.xyz/douyu/4396972
讲故事的角马 一起看电影,http://epg.112114.xyz/douyu/4400816
麓山迷踪-邪 虐 异 染 绝,http://epg.112114.xyz/douyu/4505431
科技美学中国,http://epg.112114.xyz/douyu/452628
贝尔求生,http://epg.112114.xyz/douyu/454867
[橙子Orange]最人气港剧直播间,http://epg.112114.xyz/douyu/4549169
经典影视剧,http://epg.112114.xyz/douyu/4744905
我欲成仙-快乐齐天,http://epg.112114.xyz/douyu/4763864
杨柳北里202,http://epg.112114.xyz/douyu/4871722
四阿哥九子夺嫡,http://epg.112114.xyz/douyu/4944033
疯狂小瑟瑟,http://epg.112114.xyz/douyu/5008089
TopGear TheGrandTour,http://epg.112114.xyz/douyu/501455
[话事人]粤语.周星驰.林正英,http://epg.112114.xyz/douyu/5033502
[网神影厅]经典 科幻 动作 灾难 二战,http://epg.112114.xyz/douyu/508118
游戏王,http://epg.112114.xyz/douyu/5100147
懒懒壁虎直播间,http://epg.112114.xyz/douyu/5127679
[禁忌]恐怖.丧尸.惊悚,http://epg.112114.xyz/douyu/5129261
谷立方直播,http://epg.112114.xyz/douyu/5249466
超清3人气港剧天地,http://epg.112114.xyz/douyu/5261342
盗墓题材,http://epg.112114.xyz/douyu/5265983
[花卷陪看]豆瓣高分电影,http://epg.112114.xyz/douyu/52787
[搞笑]下饭神剧 童年回忆,http://epg.112114.xyz/douyu/5422706
[表妹]国产青春.动作.喜剧轮播,http://epg.112114.xyz/douyu/5423 
[经典搞笑电视剧]轮播♥高清,http://epg.112114.xyz/douyu/5429211
[胡椒粉的胡歌]胡歌 经典 漫威 星爷,http://epg.112114.xyz/douyu/5448413
[小瑟瑟西天取经房1],http://epg.112114.xyz/douyu/5472438
林正英♥僵尸女鬼恐怖片♥,http://epg.112114.xyz/douyu/5503962
[超清2]热门港剧天地,http://epg.112114.xyz/douyu/5522351
恐怖❤️悬疑❤️鬼片❤️僵尸❤️搞笑,http://epg.112114.xyz/douyu/5581257
培根悖论唠唠嗑电影,http://epg.112114.xyz/douyu/5354713
[大片]科幻.动作.魔幻.喜剧,http://epg.112114.xyz/douyu/562225
❤欣欣陪看电视剧❤,http://epg.112114.xyz/douyu/5635000
佛系--爆笑,http://epg.112114.xyz/douyu/5689514
[专业烧脑]直播间,http://epg.112114.xyz/douyu/5802446
庆余年 范闲 王启年 陈萍萍,http://epg.112114.xyz/douyu/5908256
最早港剧点播,http://epg.112114.xyz/douyu/59612
美女不仅好看还能干,http://epg.112114.xyz/douyu/5965851
元芳到底看不看,http://epg.112114.xyz/douyu/7314294
❄蚂蚱❄1.5倍亲密度,http://epg.112114.xyz/douyu/6079455
[夜魔人]老王解说惊悚的罪案,http://epg.112114.xyz/douyu/610972
漫威主线剧情,http://epg.112114.xyz/douyu/6140589
❤经典古装❤元芳~你怎么看,http://epg.112114.xyz/douyu/6166636
❤奶瓶❤经典电视剧梁山好汉108将,http://epg.112114.xyz/douyu/6241733
片源多多,http://epg.112114.xyz/douyu/6332732
情喜影剧集锦,http://epg.112114.xyz/douyu/6369954
天下第一屮鸠摩智看剧,http://epg.112114.xyz/douyu/6497464
[米娅陪看]喜剧科幻电影真人互动,http://epg.112114.xyz/douyu/6537888
❤奶瓶❤港片 刘德华 周润发 电影,http://epg.112114.xyz/douyu/6546908
⭐圆子⭐萌妹陪看 电视剧 电影 动漫,http://epg.112114.xyz/douyu/6566658
粤语电影⭐周星驰林正英,http://epg.112114.xyz/douyu/6566671
♥港剧 动漫 美剧❤,http://epg.112114.xyz/douyu/6581531
[師落]大秦男儿 勿忘东出,http://epg.112114.xyz/douyu/6582435
家有儿女杨紫下饭剧,http://epg.112114.xyz/douyu/6648727
❤️奶瓶❤️欧美电影,http://epg.112114.xyz/douyu/6655271
神剧-燕双鹰 元芳 狄胖胖,http://epg.112114.xyz/douyu/6690194
刀刀de食堂 美食家,http://epg.112114.xyz/douyu/6733133
港片 破案,http://epg.112114.xyz/douyu/6733135
狄仁杰:想听听我的故事吗,http://epg.112114.xyz/douyu/674441
玉儿陪看-经典电影,http://epg.112114.xyz/douyu/675072
[高帧]成龙/动作/武侠/动作,http://epg.112114.xyz/douyu/6763930
贾队长~原版独播,http://epg.112114.xyz/douyu/6778282
[果条]梁山好汉剧场,http://epg.112114.xyz/douyu/6785471
[怀旧]姜子牙-孙悟空打妖怪的故事,http://epg.112114.xyz/douyu/6861249
爱情公寓,http://epg.112114.xyz/douyu/6863367
经典港片周星驰周润发成龙刘德华,http://epg.112114.xyz/douyu/7029806
❤小九❤五月的天,http://epg.112114.xyz/douyu/7136517
[超级赛亚人]悟吉塔,http://epg.112114.xyz/douyu/7190773
豆子☆[武义李大本事],http://epg.112114.xyz/douyu/7226091
[Liz]陪看电影,http://epg.112114.xyz/douyu/7254536
反手一个好家伙,http://epg.112114.xyz/douyu/7270927
[凤凰堂],http://epg.112114.xyz/douyu/7292330
[RM-轮播]轮播!模式-韩综,http://epg.112114.xyz/douyu/7298973
是云宝呢[影院],http://epg.112114.xyz/douyu/7305938
[柯南看经典]历史 武侠,http://epg.112114.xyz/douyu/7314294
肖胜350的直播间,http://epg.112114.xyz/douyu/7338853
恐怖 鬼片 专场,http://epg.112114.xyz/douyu/7353112
全网最清晰林正英,http://epg.112114.xyz/douyu/7356023
天堂经典影院,http://epg.112114.xyz/douyu/7359565
经典欧美日动画,http://epg.112114.xyz/douyu/7412199
[沙雕],http://epg.112114.xyz/douyu/7421687
[冰冰]电影电视剧陪你,http://epg.112114.xyz/douyu/74374
[蓝翔]经典电视剧,http://epg.112114.xyz/douyu/7459925
韦小宝,http://epg.112114.xyz/douyu/7473576
每天不重复-好剧播不停,http://epg.112114.xyz/douyu/7476264
[女神金]极致蓝光 刀刀陪看,http://epg.112114.xyz/douyu/747764
[庆帝]大片片说小片,http://epg.112114.xyz/douyu/7489563
经典怀旧,http://epg.112114.xyz/douyu/7495810
快进贱-睡眠好剧,http://epg.112114.xyz/douyu/7517784
悄悄喂一下小鲨鱼,http://epg.112114.xyz/douyu/7528160
大家一定要先喂喂小鲨鱼-来的时候,http://epg.112114.xyz/douyu/7528160
[康熙],http://epg.112114.xyz/douyu/7550220
佳佳的全世界[逃出监狱],http://epg.112114.xyz/douyu/7575350
[天使点播]官方电视剧直播间,http://epg.112114.xyz/douyu/7623292
❤️奶瓶❤️金庸武侠剧,http://epg.112114.xyz/douyu/7644931
武侠剧,http://epg.112114.xyz/douyu/7655471
经典 科幻 魔幻 动作 励志,http://epg.112114.xyz/douyu/7673566
来.看.来.战斗,http://epg.112114.xyz/douyu/7686674
❤小饼❤蓝光 胡八一 经典电视剧,http://epg.112114.xyz/douyu/7701735
[超清]经典电视剧,http://epg.112114.xyz/douyu/7778999
大宋神探,http://epg.112114.xyz/douyu/7784862
曾经的回忆,http://epg.112114.xyz/douyu/7812810
别找了-就我了,http://epg.112114.xyz/douyu/7842226
I凌云渡I,http://epg.112114.xyz/douyu/785252
千部经典[电影]持续更新,http://epg.112114.xyz/douyu/7882691
粤语港剧 是回忆,http://epg.112114.xyz/douyu/7919720
❤今天工作辛苦啦❤,http://epg.112114.xyz/douyu/7925840
漫威DC科幻系列连播,http://epg.112114.xyz/douyu/8107217
[果条]历史电视剧,http://epg.112114.xyz/douyu/8168353
七哥WR,http://epg.112114.xyz/douyu/8252036
刘老师说电影,http://epg.112114.xyz/douyu/8317926
[体育]科比.乔丹.篮球明星的过去,http://epg.112114.xyz/douyu/8434598
卫国无敌,http://epg.112114.xyz/douyu/8479500
[神乐]华语.经典.电影.刘德华.周星驰,http://epg.112114.xyz/douyu/85894
[Firend黎伽嘛]粤语港产片爱好者,http://epg.112114.xyz/douyu/8603174
[综艺]搞笑影视综艺解说时间到了,http://epg.112114.xyz/douyu/8657920
鬼兄奇谈,http://epg.112114.xyz/douyu/8722254
秋叶圓的直播间,http://epg.112114.xyz/douyu/8756805
[三炮]几分钟看完一部电影,http://epg.112114.xyz/douyu/8768613
[豆瓣高分],http://epg.112114.xyz/douyu/8770422
科幻战舰-科幻片解说,http://epg.112114.xyz/douyu/8772060
闯关东,http://epg.112114.xyz/douyu/8787737
发现放映室,http://epg.112114.xyz/douyu/8791622
大胡子魏的直播间,http://epg.112114.xyz/douyu/8792763
霍格沃茨影片,http://epg.112114.xyz/douyu/8814650
晚晚]话多陪看女唐僧唠嗑,http://epg.112114.xyz/douyu/8861179
虫哥说电影,http://epg.112114.xyz/douyu/8915074
[林正英]经典 僵尸 女鬼,http://epg.112114.xyz/douyu/8921999
[午夜消暑]伊藤润二恐怖漫画解说,http://epg.112114.xyz/douyu/8936207
张二千11[屠龙],http://epg.112114.xyz/douyu/8945323
[佳佳影院],http://epg.112114.xyz/douyu/8985119
都是奔奔的错[西游记],http://epg.112114.xyz/douyu/8953746
刘德华电影2,http://epg.112114.xyz/douyu/8985415
丸子经典国产大片,http://epg.112114.xyz/douyu/8986148
潘金莲-武松那点事儿,http://epg.112114.xyz/douyu/8986636
开心锤锤.开心快乐每一天,http://epg.112114.xyz/douyu/9018297
美娘家的猪猪[法证],http://epg.112114.xyz/douyu/9019945
开心嘴炮来-疯狂吐槽辣眼雷剧,http://epg.112114.xyz/douyu/9026377
专业解说柯南直播间,http://epg.112114.xyz/douyu/9065082
经典小品相声,http://epg.112114.xyz/douyu/9067836
[悬疑]解说午夜惊悚乐园,http://epg.112114.xyz/douyu/9075333
电视剧,http://epg.112114.xyz/douyu/9110905
[悬疑]古今中外犯罪录,http://epg.112114.xyz/douyu/9171887
英大吉来了,http://epg.112114.xyz/douyu/9174097
山下智博来啦!绅士一分钟走起,http://epg.112114.xyz/douyu/9186596
万合天宜[鲜肉老师],http://epg.112114.xyz/douyu/9220456
老邪说电影,http://epg.112114.xyz/douyu/9222870
吐槽一下 快乐一天,http://epg.112114.xyz/douyu/9236042
[华语厅]经典 星爷 成龙 刘德华 喜剧,http://epg.112114.xyz/douyu/925724
[恐怖电影]林正英 僵尸 鬼片 经典,http://epg.112114.xyz/douyu/9275635
[重案]万籁俱寂 鸦雀无声,http://epg.112114.xyz/douyu/9290734
这夜空中最亮的星[步惊云],http://epg.112114.xyz/douyu/9290755
[笑场]喜剧电影专场,http://epg.112114.xyz/douyu/9292492
邦德再帮我一个忙,http://epg.112114.xyz/douyu/9292499
经典小品,http://epg.112114.xyz/douyu/9322175
刘老根,http://epg.112114.xyz/douyu/9356279
刘能赵四直播专场,http://epg.112114.xyz/douyu/9356342
果子哥哥邓先森配音,http://epg.112114.xyz/douyu/9372950
真香动漫解说,http://epg.112114.xyz/douyu/9391292
欢乐吐槽,大白话瞎突突,http://epg.112114.xyz/douyu/9412287
[娜娜酱]带你一起看动漫,http://epg.112114.xyz/douyu/9445557
[贤于葛格]最会讲电影的贤于来啦,http://epg.112114.xyz/douyu/9461990
楠者电影-最会讲电影的人,http://epg.112114.xyz/douyu/9485398
新治愈篇美食家 点餐美食,http://epg.112114.xyz/douyu/953193
[成龙历险记]最详细的解说,http://epg.112114.xyz/douyu/9542834
经典电视剧 港剧,http://epg.112114.xyz/douyu/9548850
经典情景喜剧轮播,http://epg.112114.xyz/douyu/9560268
小瑟瑟包大人专场,http://epg.112114.xyz/douyu/9597793
1000部悬疑电影,http://epg.112114.xyz/douyu/9601429
庆余年 范闲 王启年,http://epg.112114.xyz/douyu/9633542
全程高能 爆笑如雷,http://epg.112114.xyz/douyu/9638983
乱世枭雄.顶级谋士.战神武将,http://epg.112114.xyz/douyu/9639508
经典美剧.经典电影[3说电影],http://epg.112114.xyz/douyu/9643264
[雍正],http://epg.112114.xyz/douyu/9650836
[美食]舌尖上的火锅,http://epg.112114.xyz/douyu/9650849
龙飞凤舞宝藏号[龙门],http://epg.112114.xyz/douyu/9650860
经典喜剧专场,http://epg.112114.xyz/douyu/9650887
变种人电影,http://epg.112114.xyz/douyu/9651304
林林影视,http://epg.112114.xyz/douyu/9652323
[小U]丧尸.鬼片.恐怖.惊悚.电影,http://epg.112114.xyz/douyu/96577
全外语-科幻-冒险-惊悚,http://epg.112114.xyz/douyu/9683979
爱看港剧,http://epg.112114.xyz/douyu/9701481
❤小迷妹❤科幻 战争 鬼片 恐怖,http://epg.112114.xyz/douyu/9717093
精彩抗战大剧,http://epg.112114.xyz/douyu/9738876
避风港电影院,http://epg.112114.xyz/douyu/9826611
地理美食,http://epg.112114.xyz/douyu/9951231
乔巴才是海贼王,http://epg.112114.xyz/douyu/997925
